,id,normalize,posicionamento
259,"1,18415996926182E+018",urgenteao vivo cj pauta pec da prisão em 2ª instânciaassistamsomostodosmoro,
260,"1,18317964764066E+018", parece q ele está em campanha política nunca vi isto antes esse é mito mesmo olha q já vivi vários presidentes imaturos. Bolsonaro bosta,esquerda
261,"1,18309389252E+018",eis a diferença de quem ama o que faz ou faz por dinheiro ,
262,"1,18266968353687E+018",deve ser triste pro eleitor do bozo ver um negro uma mulher e um indígena disputando o nobel da paz ainda mais pq o ídolo deles é um bosta que é humilhado por onde passa,esquerda
263,"1,15234108783241E+018", bun dinha,
264,"1,18724080737346E+018", se vc não está encantado com este flamengo torça pra quem vc torcer vc não gosta de futebol,
265,"1,18271164475079E+018", meu nome é eva sofri um assalto com um facão no pescoço no meio da feira sobrevivi desenvolvi uma síndrome do pânico q…,
266,"1,18205943547845E+018",  neste domingo frentes e comitê convocam ato em defesa de lula neste domingo 13 em sp lula livre,esquerda
267,"1,13680120270287E+018", fomos eliminados na vila pelo barcelona do equador na libertadores em 2017 o problema é o time não o estádio,
268,"1,1831742710336E+018", ent eh assim q funciona a pílula do dia seguinte ,
269,"1,18712252063964E+018", obstrução total a favor de quem trabalhahoje na câmara municipal obstruí a tramitação do pl que quer acabar com o…,
270,"1,18316804488717E+018", boa noiteeste é o meu crachá de funcionário do gabinete do ódiomeus patrões são e p…,
271,"1,16688273316089E+018", depois que mudei o meu chip para o beta minha internet voa rápido tenho o plano semanal 10 e ganho 15 mbs não dura nem dois dias isso está mim chateando muito,
272,"1,15159094935045E+018",praiadareiabranca pordosol em areia branca beach ,
273,"1,18263211448489E+018",policiais militares que carregam as marcas dos confrontos com bandidos por que a “emissora” que critica a atuação da polícia não mostra essa realidade ,direita
274,"1,05559321570386E+018", bandido bom é bandido no governo do bolsonaro hadadpresidente horadavirada ,esquerda
275,"1,18735530020407E+018", quem mandou matar mariele franco para guilherme boulos só a elucidação desse enigma inextricável pode esclarecer ,esquerda
276,"8,10577122494476E+017",a melhor cantora anita,
277,"1,16582351589702E+018",watch “ampeacute possampiacutevel reverter a imagem do brasil no exterior e evitar respingos no agro  afirma o professor marcos fava neves” on vimeo ,
278,"1,14033190587699E+018",moroheroi nós confiamos no sérgio moro,direita
279,"3,33140854661321E+017",1 pessoa acaba de visitar seu perfil ,
280,"1,18318443584963E+018", damares alves no evento conservador pago com noso dinheiro “estou há 24 horas com esse público jovem e ninguém ainda me ofereceu maconha”,esquerda
281,"1,13395118782752E+018", caraka que cgi bacana so esqueceu que tem cameras que criam curvas como a câmera olho de peixe,
282,"1,18226441740215E+018", yotambiensoyzanganomuertecruzadaya ,
283,"1,18305725644065E+018", o centro de londres pára pela justiça climática a luta por liberdades passa pela vida no planeta,esquerda
284,"1,16762071945652E+018",where did 15 years go so fast ,
285,"1,1717650578244E+018", 545 diasquem mandou matar marielee por quê,
286,"1,18318474293142E+018",qual é o problema dessa gente tinham que juntar todos numa grande terapia de grupo saúde mental ta em falta fora bolsonaro,esquerda
287,"1,18319509348383E+018", bolsonaro e um küster,
288,"1,18189207248114E+018", por  conheci o lesme dariel um médico cubano residente em guarujá do sul  sc ele nos contou como ele e…,
289,"1,18269829462091E+018",hoje fugir da cadeia vale a pena crime também é questão de incentivo o indivíduo faz análise de prós e contras antes de agir vamos colocar mais um contra nessa balança,direita
290,"1,18308447034327E+018", 🥳 nosso aniversário de dez anos está chegando🥳vamos comemorar juntos🎉dia 15 de outubro🎉às 21h30🎉no nosso canal no…,
291,"1,18132552104249E+018", aqui oh yjcxqunlz8 15 reais,
292,"1,18318348620888E+018", jimin do bts se tornou a primeira pessoa na história a ocupar simultaneamente o top 20 inteiro do twiter worldwide trends…,
293,"1,05992364292075E+018",mais que um curso de hamburger e molhosaqui vc vai ouvir sobre emprendedorismo no ramo de gastronomiavai entender vários conceitos de cozinha e vai ver como o rock n rol é fampvc… ,
294,"1,10893532197713E+018", bringtopolispay  cloak,
295,"1,18277854880281E+018", 🚨 breaking  respawn anounce brand new firing range training area coming son to apexlegendsful details and trailer…,
296,"1,18320642503781E+018", china intenta remplazar el petróleo venezolano ,
297,"1,18286327050554E+018",saudade de quando o huk era neném assim ,
298,"1,18305937690036E+018", parabéns presidente bolsonaro por receber a criança esther e homenagear a todas as meninas e meninos do nosso brasil 🇧🇷 deus te abençoe a sua filha sua esposa e toda a sua casa o brasil vai dar ceo,direita
299,"1,18234500928842E+018",8 promessa de renúncia pelo brasil de nosso status de nação em desenvolvimento na omc  organização mundial de comércio  prejudicando mortalmente nossas ferramentas de desenvolvimento autônomo e soberanoé muita concessão sem nada em troca o nome disso é alta traição ,
300,"1,18224317623452E+018", vamos levar os dois,
301,"1,18200936465325E+018",ricardo sales ministro do meia ambiente recebendo o prêmio exterminador do futuro de um jovem ativista merecido néfoto midia ninja ,
302,"1,18210082353229E+018", olhei essa foto lembrei da tela do meu notebok toda queimada kaf,
303,"1,18311677295169E+018", Concordo pq quem é bom já nasce bom e quem é ruim já nasce ruim chega de tapar o sol com a peneira,direita
304,"1,17754144993362E+018",este bolsonaro perdeu completamente a noção de civilidade,esquerda
305,"1,18315768682268E+018", fazer tc é igual estar em cisne negro e vc é a natalie portman,
306,"1,95633014737355E+017", ceni com certeza,
307,"1,1828286848913E+018", 🔅hoje é aniversario do ministro sua missão é grande nas suas mãos está o futuro das próximas geraçõesdei…,
308,"1,14799238471585E+018", de que mesmo em aqui no nordeste se asim,
309,"1,18457045673461E+018",seguiremos na luta contra essa entrega das nossas riquezas,esquerda
310,"1,18045067660387E+018", somos 3 então ,
311,"1,18238282426502E+018", todos estão reunidos no formigueiro chamado sínodo da amazônia,
312,"1,18717779615984E+018",atendendo a comunidade brasileira que vive no japão levamos às autoridades suas necessidades 🇧🇷🤝🇯🇵 ,
313,"1,18241275201244E+018",aqui ó ,
314,"1,1663701059174E+018",acompanhando a polêmica do fundo eleitoral há quem diga que é o reflexo da ausências de financiamento privado como o povo exigiu  só faltou os políticos se ligarem que o povo não só não quer privado como público como nada  não deveria haver alternativa,
315,"1,06898153028077E+018", a ansiedade quando não é controlada vira tirania você quer mandar na vida dos outros,
316,"1,18319267654139E+018", agentes comunistas pegaram petróleo venezuelano colocaram em barris da shel transportaram em submarinos nucleares soviéticos,direita
317,"1,18318039298526E+018",  12outubro n sra aparecida padroeira do brasil obrigado a deus pela minha vida ,
318,"1,18320254315912E+018", cuba todos sentimos la perdida de la niñitapero nadie tiene derecho de empañar la obra que tanto h…,
319,"1,18244372735845E+018", processo mentir e enganar a população é crime,
320,"1,18316537434445E+018", hadad a crise econômica atual é responsabilidade do golpe de bolsonaro e da lava jato.,esquerda
321,"1,18229806466671E+018",ontem tava na urna da pedagogia passou a júlia e disse amiga vc ainda está nessa a vida da mulher do movimento estudantil é dura,
322,"1,13534280450963E+018", cmte lula vamos torcer para o nosso sampaio corrêa,
323,"1,18571915218461E+018", é bom que fique gravado na história o nordeste tá limpando o óleo do mar no braço,esquerda
324,"1,18320908623142E+018", em cima de que em cima do meu endereço abre outra página da minha conta com opicoes comum,
325,"1,18125843955894E+018", cadê a turma do novo puritanismo brasileiro enfiaram a língua em algum lugar,
326,"1,183189680118E+018",saite,
327,"1,18192815490823E+018",emprendedor é o cara que resolve problemas e ganha dinheiro comunista é o cara que gasta dinheiro para começar um problema,direita
328,"1,17760490885131E+018", ação de policiais para tirar a mãe e filha da linha de tiro numa operação o policial acaba se colocando como um paredão…,direita
329,"1,18306014317877E+018",o portador deste chinelo é o responsável por muitos conseguirem usar tênis de altas marcasnaotireolacre ,esquerda
330,"1,17407678695259E+018", nera atéia nera,
331,"1,18318453508272E+018", meu deus a gaby amarantos foi bater cabelo e ficou toda tonta eu ri mas com a mão na consciência alguém sabe se a fada está b…,
332,"1,07255306627524E+018",ps4share ,
333,"1,18319448105671E+018", acordar cedo faz bem,
334,"1,18635133466623E+018",a deputada luciana genro promoveu um grande expediente em homenagem e defesa dos povos tradicionais de matriz africana na assembleia legislativa e entregou a medalha da 5ª legislatura a yalorixá iyá vera soares leia aqui o discurso na íntegra ,esquerda
335,"1,18320278258259E+018", el gobierno de méxico recibió en su embajada en quito a asambleísta nacional por el movimiento político…,
336,"1,18314857218065E+018", a chegada de bolsonaro na basílica de aparecida a mídia disse que ele recebeu aplausos e vaiasvocê ouviu alguma vaia h…,
337,"1,18319899819629E+018", horroroso,
338,"1,17931420440007E+018", depois empresta pra mim,
339,"1,18287075499361E+018", se acabar em piza me convida ,
340,"1,18312781705746E+018", que notícia maravilhosadeus🌹🌿🌹 ,
341,"1,17972484460407E+018", प्यार में रिस्क लेना तो बनता है बॉस 💁🏻‍♀in love you gota take chances 💁🏻‍♀theskyispink in cinemas oct 1htps…,
342,"1,17376609090583E+018", Estou com bolsonaro,
343,"1,18166008787998E+018",não significa que o paulistano não queira mais investimentos nestas áreas tão importantes para a cidade mas sim que fica claro a todos que a maior preocupação do prefeito não é com a cidade que ele governa  mas com ele mesmo,
344,"1,12609253735626E+018",vendo chaveiros do filme vingadores várias coresavengerendgame avengersendgame vingadoresultimato ,
345,"1,18168887134149E+018", atenção brasil os vídeos da campanha estão disponíveis nas minhas redes sociais acessem e compartilhem ao máximo aj…,
346,"1,18187710572394E+018", meu amores😱chegamos a 31k ou melhor passamos de 31k 😍meu deus do céu brasil é muita responsabilidade 😱eu amo vocês😍e…,
347,"1,18163721791724E+018", gilmar mendes no roda viva cita como exemplo de erro que teria cometido reconhecer o poder de investigação criminal do…,
348,"1,18269591445827E+018",vamos de 6 🏴󠁧󠁢󠁳󠁣󠁴󠁿 meia importantíssimo para o swansão 🏴󠁧󠁢󠁷󠁬󠁳󠁿 seguir fazendo bonito 👏 ,
349,"1,18246085913999E+018", meu nome é muito grande pode me chamar de amor se quiser,
350,"1,18159587017064E+018", para ser et tem que ser de outro planeta agora ,
351,"1,18307525118333E+018", subo puti fotos sin spam y no necesito tu aprobación ,
352,"1,18318579026589E+018", 😲,
353,"1,18317326320529E+018", o mesmo vale para imposto de renda ipva iptu e iof é só não ter renda não ter carro não ter casa e não ter dinheiro q vc não paga nenhum imposto não entendo pq reclamam tanto,esquerda
354,"1,14720538269315E+018", é tão absurdo tudo isso que se perde a vontade até de comentar qualquer coisa alguém acha mesmo isso aqui razoável eu du…,
355,"1,10258700631038E+018", está muito em silêncio manda uma boa pra nós hj abraços vc é o cara,
356,"1,12140282331546E+018",aluna da ufba é impedida de entrar na instituição pela polícia militar via ,
357,"1,18236808489354E+018",eua querem o fim da influencia chinesa na am latina e querem que o br resolva a situacão da venezuela vamos aguardar os prox episodios e ver até onde mais o bolsonaro vende o brasil para os americanos ,esquerda
358,"1,17658387781456E+018",o médico que emocionou o brasil ao falar do governo bolsonaro deu lição de moral na direita ,esquerda
359,"1,18266125832522E+018",making ok  fiador ,
360,"1,18071175197062E+018", vai colocando teu cu de molho,
361,"1,18068071636498E+018",a ironia sutil da titi é ótima a leitura labial da boca dela fala por siei bolsonaro vai tomar no cu🤣 ,esquerda
