,tags,text
261,2,acabo de votar contra o pl da traicao de bolsonaro que prejudica os pracas das forcas armadas essa proposta e uma covardia do presidente com uma categoria de trabalhadores que sempre o apoiou mas agora e descartada vamos recorrer pra levar esse debate pra o plenario
262,1,combater o crime organizado e garantir a privacidade dos brasileiros que nao tem qualquer envolvimento com a criminalidade esse e o objetivo da minha proposta aprovada hoje que cria regras claras e objetivas para a acao de policiais infiltrados na internet 
263,1,aprovamos a minha proposta que regulamenta a atuacao de agentes policiais infiltrados na internet o que inclui aplicativos de comunicacao estabelecemos regras objetivas para enfrentarmos o crime organizado evitando o acesso descontrolado de autoridades a dados dos cidadaos
264,1,a mancha no litoral e no pais inteiro excelente 
265,2,bom dia hoje a manha comeca bastante agitada na camara teremos mais uma votacao no gt que analisa propostas de moro e alexandre de moraes para a seguranca publica e continuaremos nossa luta contra o pl da traicao de bolsonaro contra os graduados das forcas armadas
266,0,vitoria conseguimos adiar a votacao do projeto das armas de bolsonaro seguimos na luta contra essa proposta permitir que mais pessoas andem armadas nas ruas nao vai diminuir a violencia em nosso pais precisamos de politicas responsaveis e eficazes contra a criminalidade
267,2,bolsonaro quer permitir que as pessoas andem armadas nas ruas imaginem uma briga de bar ou de transito o presidente quer facilitar a posse o que vai deixar as mulheres ainda mais expostas a violencia domestica a proposta de bolsonaro vai tornar o brasil ainda mais violento 
268,1,e esse rapaz ainda quer ser embaixador imagina isso em washington run forrest run 
269,1,aovivo freixo na luta contra o pl das armas de bolsonaro que sera votado hoje 
270,0,bolsonaro esta propondo que as pessoas possam andar armadas nas ruas isso nao vai tornar o nosso pais mais seguro o presidente so se preocupa com o lucro das fabricantes de armas nao esta nem ai pra a vida dos brasileiros nos estamos mobilizados contra essa proposta
271,0,o gabinete presidencial e o quartel general da disseminacao das fakenews quem esta dizendo isso e a exlider do governo no congresso joice hasselman e gravissimo ela implicou toda a familia bolsonaro nos crimes de calunia e difamacao 
272,1,na reuniao de lideres lutando contra o projeto de lei que amplia o porte de arma 
273,1,a mamata acabou 
274,0, cla bolsonaro na campanhacabou a mamata queiroz exassessor dos bolsonaros em 2019tem mais de 50 cargos la cara na camara e no senado 20 continho caia bempara a pf esta sumido mas para fazer farra com dinheiro publico esta mais aparecido do que nunca
275,0,acoes na pgr e convocacoes na camara foram apresentadas por e para que a familia bolsonaro se explique perante ao pais
276,0,paulo guedes chile e a suica da america latinano chile aposentado recebe entre 40 e 60 de um salario minimo estudantes endividados pelo credito estudantil com bancos 80 mais pobres muito endividados no fim do mesque sigamos o exemplo do povo chileno as ruas
277,1, nesse video aqui temos o apresentando nosso pedido durante a reuniao da cpmi das fake news no congresso nacional
278,2,o psol acionou a procuradoriageral da republica para cobrar uma investigacao seria do cla bolsonaro e suas milicias digitais que fraudam eleicoes e destroem reputacoes apresentou a acao na cpi das fake news 
279,2, pare de terceirizar a culpa e vai trabalhar ministro o que acha desse video que mostra que o exercito tira o povo que ajuda a limpar o oleo para sair sozinho no registro da tv voces se aproveitam do desespero do povo para criar inimigos imaginarios nas redes sociais 
280,1,destaque apresentado por e quer equiparar valores recebidos entre os militares que deve ser votado na semana que vemoutra iniciativa do psol sera apresentar recurso para analisar o projeto no plenario para que o debate amplo possa ser feito
281,0,pl da traicao de bolsonaro aos militares e aprovado em comissao da camara mas nao em nosso nome o psol votou nao relatorio aumenta a desigualdade entre militares de alta patente e a base da hierarquia como os pracas combatemos as desigualdades sociais de onde elas vierem
282,1,com o pais a beira do precipicio governo parlamento e midia empresarial comemoram o passo a frente da reforma da previdenciao problema e que quem vai cair no abismo sao os mais pobres e que mais precisam da aposentadoria 
283,2,o acordo entreguista bolsonarotrump sobre a base espacial de alcantara ma foi aprovado ontem de forma vergonhosa leu um trecho da carta da comissao interamericana de direitos humanos enderecada ao presidente da camara rodrigo maia em critica ao acordo 
284,2,num mundo marcado por aquecimento global desigualdades crescentes e crises o socialismo tornouse mais atual do que nunca entenda no artigo de 
285,0,dudu bolsonaro queria ser embaixador dos eua e terminou correndo desesperado da imprensa com a palavra 
286,1,urgente reforma da previdencia foi aprovada no senado por 60 votos a favor e 19 contradia lamentavel para o povo brasileiro que dia apos dia ve seus direitos sendo rasgados por um governo de extremadireita aliado ao mercado financeiro e a um parlamento conivente vergonha
287,2,na briga do psl todo mundo tem culpa no cartorio queremos que falem quem financia as noticias falsas de bolsonaro 
288,1,senhora 
289,1,estudantes da unicamp estao aqui na camara para conhecer de perto a dinamica parlamentar conversei com eles sobre as nossas lutas aqui dentro e tambem nas ruas sempre muito legal ver a juventude ocupando esse espaco tao distante da realidade do povo 
290,2,esta cada vez mais escancarado que o ministro nao esta nem ai para os crimes de queiroz nem para o envolvimento da familia bolsonaro com a milicia das duas uma ou moro teve sua etica desmanchada ou sempre foi um farsante eu aposto na segunda opcao vergonhoso
291,2,parece que fabricio queiroz segue dando as cartas quando o assunto sao as mamatas da familia bolsonaro o miliciano zomba do povo brasileiro e mostra que esta sumido apenas para a justica para carguinhos e boquinhas esta mais aparecido do que nunca 
292,2,por essa logica bolsonaro e presidente da venezuela 
293,1,eu dou pra expor ao ridiculo 
294,0,professoras chilenas cantam versao do classico bela ciao hino de tantas lutas dos trabalhadores ao longo da historia los profesores laman al pueblo a organizar la mas grande revolucionpara que nunca jamas en chile se lucre con la educaciono povo vencera 
295,1, psol pede a pgr investigar uso de milicias digitais por familia bolsonaro 
296,1, falso eu nao difundi nenhum tipo de fake news nas eleicoes de 2018 disse no as evidencias q
297,2,antes mesmo do ministro do seu partido ne 
298,1, e ja que eu to por aqui vou deixar essa foto incrivel que acabei de ver das minas libanesas que estao na linha de frente dos
299,0,e inadmissivel que a prefeitura da maior cidade do pais queira vender escolas bruno covas tentou fazer isso discretamente mas o movimento foi mais esperto trabalhadores da educacao e estudantes estao mobilizados e colocaram o prefeito contra a parede
300,1,apresentei requerimento para que joice hasselman e os irmaos metralha bolsonaro comparecam a comissao de ciencia e tecnologia da camara para explicar a maquina de fake news saiba mais 
301,0, esse e o chile nesse momento multidoes nas ruas protestam contra o modelo economico neoliberal e o presidente direitista sebastian pinera responde com repressao descomunal o numero de mortos chega a 18 a exigencia agora e pela renuncia de pinera todo apoio aos chilenos 
302,2, precisamos falar sobre socialismo mundo 82 da riqueza produzida pelos trabalhadores nas maos de 1 da
303,1, o chegou para trabalhar na praia de itapuama as 10h da manha acompanhado pela imprensa a prai
304,2,nao e incompetencia e negligencia criminosa cumplicidade com a destruicao do meio ambiente ricardo sales e uma vergonha uma mancha na historia desse ministerio tao importante forasales 
305,0,chile ta otimo 
306,2,manifestacao agora em santiago exigindo a renuncia do presidente pinera ao contrario do que diz a direita brasileira os protestos sao amplos e contam com a presenca de trabalhadores e familias o povo chileno esta indignado e disposto a lutar que nos inspire a fazer o mesmo 
307,1,estive reunida com o prefeito marchezan para reivindicar abertura de negociacoes com o sindisaude mas ele segue determinado a demitir 180 trabalhadores da saude mesmo que outras alternativas ja tenham sido apresentadas a luta dos funcionarios do imesf tem todo o nosso apoio 
308,0, liganaguaiba no ar os deputados e debatem
309,2, sao poucos os lugares do mundo em que o 1 mais rico da populacao ganha mais de 25 da renda total do pais na america lat
310,2,pinera diz que o chile esta em guerra e o povo responde saindo em massa as ruas um dos focos da revolta e o sistema de aposentadorias privatizado e injusto aqui a reforma da previdencia foi inspirada no modelo chileno que a revolta popular no chile motive nossa resistencia 
311,1,aprovamos mais um projeto na cj foi o pl 1902019 que garante transparencia na farmacia do estado foi uma demanda que chegou ao meu gabinete apelas associacoes de pacientes com doencas raras que se deparam com a falta de medicamentos na farmacia 
312,1,quem deve teme ne eduardo que cena patetica quando a imprensa foi abordalo ele correu e muito por tres anexos do congresso nacional o deputado esbarrou em pessoas seu seguranca deixou um celular cair pelo caminho 
313,0, nao faz bem para a ter um presidente condenado por abuso de poder economico o afastamento e a melhor opcao para que o deputado lara cuide da sua defesa e a assembleia legislativa faca o seu trabalho
314,1,eu nao estava hoje na reuniao de lideres na assembleia pois tive uma reuniao com o prefeito marchezan no mesmo horario mas quero dizer que concordo com a em relacao ao afastamento do deputado lara da presidencia da assembleia
315,1,nao ha urgencia para a extincao do imesf porque ainda ha embargos para serem julgados no stf queremos que marchezan ouca os trabalhadores construindo uma saida dialogada mas dialogo nao e uma caracteristica do prefeito 
316,1, quanta bobagem meu projeto ja aprovado proibe so fogos com ruido os espetaculos de luzes seguirao e para proteger pessoas com autismo idosos e animais que tanto sofrem com o barulho alem de mentiroso es insensivel nem teus proprios seguidores estao concordando contigo
317,1,em reuniao com o prefeito marchezan sobre a situacao dos trabalhadores do imesf solicitamos a negociacao com o sindisauders na realidade de desemprego e de precarizacao dos servicos publicos no pais e inadminissivel demitir 18 mil servidores do imesf em porto alegre 
318,1,o governo leite envia a assembleia um pacote de maldades contra os servidores somente com mobilizacoes sera possivel derrotalo assim como foi possivel vencer no chile e no equador onde o povo demonstrou que quando as multidoes se levantam os governos recuam 
319,1,depois do equador foi a vez do povo do chile demonstrar que e possivel derrotar os ataques dos governos a juventude liderou as mobilizacoes contra o aumento da passagem e pinera recuou revolta popular na america do sul por nenhum direito a menos 
320,2,sempre q o orcamento aperta burocratas d plantao tentam tirar recursos da populacao q precisa foi assim com a dru em 94 c a reforma da previdencia e agora c essa proposta inaceitavel de guedes td p sobrar p banqueiros q sugam a divida publica 
321,2,queiroz apareceu fazendo o que melhor sabe fazer alimentando o laranjal da familia bolsonaro tem que explicar essa nova politica ai talkey
