,id,normalize,posicionamento
148,"1,18672727030154E+018","['a', 'cpi', 'do', 'bndes', 'sem', 'lula', 'e', 'dilma', 'entra', 'na', 'seleta', 'lista', 'de', 'absurdos', 'como', 'socialismo', 'e', 'liberdade', 'impeachment', 'de', 'dilma', 'sem', 'a', 'perda', 'dos', 'direitos', 'politicos', 'mensalao', 'sem', 'lula']",direita
149,"1,18191678499321E+018","['maro', 'vc', 'foi', 'maravilha']",neutro
150,"1,18214740356418E+018","['escola', 'tecnica', 'virginia', 'patrick', 'leva', 'voce', 'a', 'conhecer', 'um', 'pouco', 'do', 'bairro', 'de', 'copacabana', 'o', 'nome', 'do', 'bairro', 'referese', 'a', 'imagem', 'de', 'nossa', 'senhora', 'de', 'copacabana', 'de', 'origem', 'boliviana', 'a', 'palavra', 'copacabana', 'vem', 'da', 'lingua', 'indigena', 'quechua', 'kupa', 'kawana', 'que', 'significa', 'olhando', 'o', 'lago']",neutro
151,"1,16529778792958E+018","['quando', 'a', 'dilma', 'falava', 'em', 'estocar', 'vento', 'na', 'realidade', 'era', 'um', 'plano', 'maquiavelico', 'e', 'comunista', 'do', 'pt', 'pra', 'criar', 'uma', 'bomba', 'de', 'fumaca', 'e', 'prejudicar', 'seus', 'futuros', 'adversarios', 'politicos']",neutro
152,"1,18132645056321E+018","['a', 'palavra', 'de', 'deus', 'fala', 'por', 'si', 'e', 'facil', 'entender', 'so', 'nao', 'entende', 'quem', 'nao', 'quer', 'em', 'sao', 'jose', 'santa', 'catarina']",neutro
153,"1,18316717313461E+018","['coracao', 'do', 'tamanho', 'do', 'mundo', 'nosso', 'presidente', 'visita', 'de', 'surpresa', 'acd', 'olha', 'a', 'emocao', 'do', 'garoto', 'ao', 'ver', 'nosso', 'p']",neutro
154,"2,40863783675888E+017","['tao', 'certo', 'quanto', '2', 'e', '2', 'sao', '4', 'a', 'vida', 'vale', 'a', 'pena', 'embora', 'o', 'pao', 'seja', 'amanhecido', 'e', 'a', 'liberdade', 'ainda', 'nao', 'seja', 'plena']",neutro
155,"4,67004130578289E+017","['quer', 'viajar', 'economizando', 'muito', 'o', 'salaodoestudante2014', 'esta', 'chegando', 'via']",neutro
156,"1,18203100568903E+018","['reformas', 'para', 'facilitar', 'a', 'vida', 'de', 'quem', 'quer', 'emprender', 'e', 'trabalhar', 'agilizando', 'a', 'abertura', 'de', 'empresas', 'simplificando', 'a', 'contratacao', 'de', 'funcionarios', 'e', 'muito', 'maisabertura', 'comercial', 'para', 'ganharmos', 'competitividade', 'em', 'nosso', 'mercado', 'e', 'nos', 'integrarmos', 'a', 'economia', 'mundial']",direita
157,"1,18300337861344E+018",['felizdiadascriancas'],neutro
158,"1,1830215825261E+018",[],neutro
159,"1,18307992641047E+018",['k'],neutro
160,"1,17365313604681E+018","['segundo', 'a', 'lei', 'n', '13767', 'sancionada', 'em', 'dezembro', 'de', '2018', 'o', 'empregado', 'podera', 'deixar', 'de', 'comparecer', 'ao', 'servico', 'sem', 'prejuiz']",neutro
161,"1,17593012115443E+018","['mais', 'um', 'imbecil']",neutro
162,"1,18188062518957E+018","['hoje', 'vc', 'e', 'livre', 'liberdade', 'para', 'garantir', 'sua', 'propria', 'seguranca', 'ou', 'vc', 'e', 'livre', 'de', 'seguranca']",neutro
163,"1,18271152798141E+018","['nobel', 'da', 'paz', '2019', 'ignora', 'favoritos', 'das', 'casas', 'de', 'aposta', 'entre', 'eles', 'o', 'cacique', 'caiapo', 'raoni', 'metuktire', 'e', 'a', 'sueca', 'greta', 'thun']",neutro
164,"1,000400200371E+018","['acho', 'que', 'o', 'bruninho', 'quer', 'morrer', 'com', 'esse', 'tecnico']",neutro
165,"1,18207822220647E+018","['a', 'insanidade', 'desse', 'senhor', 'nao', 'tem', 'como', 'ser', 'mensurada', 'o', 'cidadao', 'e', 'bruto', 'ignorante', 'e', 'ainda', 'se', 'acha', 'tudo', 'culpa', 'de', 'um', 'gado', 'mais', 'desmiolado', 'que', 'ele']",neutro
166,"1,18268982873283E+018","['eu', 'vi', 'uma', 'mulher', 'gigante', 'com', 'um', 'sorriso', 'de', 'quem', 'tem', 'fe', 'na', 'vida', 'e', 'na', 'humanidade', 'preta', 'ferreira', 'esta', 'livre', 'pretalivre']",neutro
167,"1,17481761155474E+018","['setembroamarelonao', 'existem', 'problemas', 'dos', 'quais', 'nao', 'possamos', 'falar', 'falar', 'e', 'a', 'melhor', 'solucao', 'reconectese', 'com', 'a', 'feli']",neutro
168,"1,12251644263576E+018","['newprofilepic', 'inbrendanwetrust', 'comeonleicester']",neutro
169,"4,31267738942968E+017","['conheca', 'quem', 'faz', 'o', 'la', 'no', 'nosso', 'blog', 'via']",neutro
170,"1,183208074536E+018","['saudades', 'de', 'quando', 'eu', 'ganhava', 'seguidores', 'toda', 'hora', 'sabadodetremurasdv']",neutro
171,"1,1447225605354E+018","['show', 'de', 'bola', 'prof', 'apoiado']",neutro
172,"1,15422815273613E+018","['ou', 'ser', 'demitido', 'tuga']",neutro
173,"1,17919994299858E+018","['como', 'alguem', 'pode', 'afirmar', 'que', 'o', 'comunismo', 'acabou', 'quando', 'a', 'segunda', 'maior', 'potencia', 'do', 'mundo', 'e', 'comunista', 'so', 'por', 'que', 'ela', 'ad']",esquerda
174,"1,18265903913578E+018","['o', 'gogle', 'hoje', 'presta', 'homenagem', 'mais', 'do', 'que', 'merecida', 'a', 'maria', 'firmina', 'dos', 'reis', 'primeira', 'romancista', 'negra', 'do', 'pais', 'que', 'publicou', 'o', 'romance', 'ursula', 'em', '1859', 'maria', 'tambem', 'se', 'dedicou', 'ao', 'ensino', 'e', 'a', 'luta', 'abolicionista', 'e', 'hoje', '1', 'de', 'outubro', 'seria', 'seu', '194o', 'aniversario']",neutro
175,"1,18278157565996E+018","['mas', 'com', 'jornalistas', 'deste', 'nivel', 'esquerdistas', 'rancorosos', 'etc', 'vai', 'continuar', 'perdendo']",direita
176,"1,18320249267234E+018","['botafogo', 'corre', 'contra', 'o', 'tempo', 'para', 'evitar', 'desmanche', 'do', 'elenco', 'na', 'justica', 'via']",neutro
177,"1,18280480840054E+018","['adorei', 'a', 'atitude', 'de', 'vcs', 'parabens']",neutro
178,"1,18263277330514E+018","['trasladan', 'a', 'un', 'herido', 'durante', 'las', 'protestas', 'en', 'ecuadorfues', 'imagenes', 'en', 'este', 'video', 'difundido', 'en', 'redes', 'sociales']",neutro
179,"1,18315527120562E+018","['so', 'porque', 'ficou', 'perfeito', 'ok']",neutro
180,"1,18227315287908E+018","['concordo', 'novo', 'album', 'ta', 'maravilhoso']",neutro
181,"1,18320015858829E+018","['vontade', 'daquilo', 'que', 'comeca', 'com', 's', 'e', 'termina', 'com', 'o', 'salario']",neutro
182,"1,17796956100342E+018","['olhe', 'na', 'janela', 'e', 'veja', 'o', 'dia', 'lindo', 'que', 'deus', 'fez', 'pra', 'vocepasse', 'uma', 'agua', 'no', 'pelo', 'e', 'nao', 'esqueca', 'que', 'raul', 'seixas', 'disse', 'tente', 'outra', 'vez', 'em', 'indaiatuba', 'sao', 'paulo']",neutro
183,"1,17760668665326E+018","['e', 'muito', 'boa', 'que', 'tri', 'vcs', 'curtirem', 'tb']",neutro
184,"1,17760400411064E+018","['esquerdista', 'acha', 'que', 'menina', 'de', '16', 'anos', 'pode', 'decidir', 'o', 'futuro', 'do', 'planeta', 'mas', 'nao', 'acha', 'que', 'menor', 'de', '18', 'anos', 'tenha', 'capacidad']",direita
185,"1,18067808042108E+018","['quatro', 'anos', 'passam', 'rapido']",neutro
186,"1,18320260998705E+018","['sei', 'que', 'falando', 'parece', 'ser', 'muito', 'facil', 'por', 'isso', 'ja', 'inicio', 'o', 'papo', 'assim', 'pq', 'so', 'sabem', 'retrucarmas', 'pra', 'uma', 'empresa', 'entregar', 'o', 'servico', 'com', 'qualidade', 'e', 'necessario', 'que', 'a', 'mesma', 'tente', 'estar', 'por', 'dentro', 'de', 'como', 'anda', 'o', 'bem', 'estar', 'de', 'seus', 'trabalhadores']",neutro
187,"1,18120830130183E+018","['o', 'brasil', 'tem', 'mais', 'assassinatos', 'do', 'que', 'todos', 'estes', 'paises', 'somados', 'via']",neutro
188,"1,17703916152367E+018","['a', 'tv', 'record', 'ganhando', 'dinheiro', 'facil', 'k']",neutro
189,"1,18266228663018E+018",['k'],neutro
190,"1,18315536395427E+018","['bolsonaro', 'surprende', 'a', 'todos', 'ele', 'esteve', 'no', 'santuario', 'de', 'nossa', 'senhora', 'aparecida', 'para', 'celebrar', 'o', 'dia', 'da', 'padroeira', 'do', 'brasi']",neutro
191,"1,18268656889461E+018","['um', 'bom', 'dia', 'publicando', 'esse', 'click', 'pra', 'avisar', 'que', 'mesmo', 'depois', 'de', 'perder', 'nois', 'nao', 'para', 'de', 'correr', 'sendo', 'assim', 'to', 'clicando', 'd']",neutro
192,"1,1862850913765E+018",['miliciano'],neutro
193,"1,18241498922481E+018","['gostou', 'do', 'filme', 'entao', 'vai', 'gostar', 'mais', 'ainda', 'do', 'livro', 'que', 'mostra', 'os', 'bastidores', 'nunca', 'noticiados', 'pela', 'imprensa', 'ja', 'disponivel', 'para', 'prevenda', 'na', 'amazon', 'e', 'em', 'breve', 'em', 'todas', 'as', 'livrarias', 'pela', 'editora', 'recordlancamento', 'nos', 'dias', '15', 'e', '16', 'de', 'novembro', 'no', 'congresso', 'nacional', 'do', 'mbl', 'd']",neutro
194,"1,18315859780874E+018","['ja', 'to', 'bem', 'tomei', 'agua']",neutro
195,"1,13413920449618E+018","['tem', 'um', 'resumao']",neutro
196,"1,18231939545817E+018","['cristao', 'vive', 'ridicularizando', 'esteriotipando', 'excluindo', 'outras', 'religioes', 'gays', 'e', 'ateus', 'mas', 'se', 'fizer', 'mencao', 'ao', 'seu', 'jesus', 'europeu', 'e', 'o', 'fim', 'dos', 'tempos', 'faca', 'me', 'o', 'favor', 'k']",esquerda
197,"1,18297977324245E+018","['now', 'i', 'like', 'tatas', 'like', 'everyone', 'else', 'but', 'this', 'sick', 'broad', 'takes', 'sickness', 'to', 'another', 'levelwhere', 'tf', 'do', 'these', 'people', 'come', 'f']",neutro
198,"1,18313188479411E+018","['com', 'essa', 'pf', 'direcionada', 'tenho', 'minhas', 'duvidas']",neutro
199,"1,18314228956213E+018",['corrupto'],neutro
200,"1,1870999482293E+018","['muito', 'disseram', 'e', 'ate', 'pediram', 'apoio', 'na', 'internet', 'afirmando', 'que', 'a', 'cpi', 'lava', 'togas', 'atrapalharia', 'a', 'reforma', 'da', 'previdencia', 'previdencia', 'aprovada', 'aos', 'que', 'me', 'cobraram', 'vamos', 'agora', 'juntos', 'cobrar', 'destes', 'que', 'assinem', 'e', 'apoiem', 'a', 'cpi', 'doa', 'a', 'quem', 'doer']",esquerda
201,"1,18736009524567E+018","['a', 'deu', 'em', 'seus', '4', 'anos', 'de', 'colunas', 'da', 'folha', 'licoes', 'de', 'economia', 'sem', 'economes', 'lembro', 'quando', 'ela', 'foi', 'dar', 'uma', 'palestra', 'no', 'grupo', 'de', 'estudos', 'do', 'todos', 'entenderam', 'e', 'seu', 'didatismo', 'nunca', 'custou', 'a', 'profundidade', 'ou', 'o', 'espirito', 'critico', 'parabens', 'laura']",neutro
202,"1,18733816921107E+018","['mulher', 'entrando', 'em', 'casa', 'bandidos', 'viram', 'a', 'oportunidade', 'e', 'foram', 'pra', 'cima', 'so', 'nao', 'contavam', 'que', 'ela', 'estaria', 'armada', 'fim']",direita
203,"1,16782280714688E+018","['av', 'marcelino', 'pires']",neutro
204,"1,18275068146533E+018","['o', 'mariele', 'quero', 'justica', 'nao', 'aceitamos', 'deputado', 'da', 'milicia', 'estudantes', 'do', 'colegio', 'pedro', 'i', 'deram', 'a', 'letra', 'para', 'os', 'deputados', 'que', 'precisam', 'destilar', 'odio', 'para', 'sobreviver', 'politicamente', 'os', 'jovens', 'mostram', 'que', 'o', 'futuro', 'e', 'promissor', 'o', 'brasil', 'e', 'melhor', 'que', 'os', 'bolsonaristas']",esquerda
205,"1,17245739255201E+018","['saude', 'presidente', 'estamos', 'orando', 'pelo', 'senhorpor', 'sua', 'recuperacao', 'que', 'deus', 'o', 'guarde']",neutro
206,"1,18319831222632E+018","['aham', 'nem', 'convida']",neutro
207,"1,1793240212986E+018","['estou', 'aguardando', 'o', 'tempo', 'todo', 'grudado', 'nesse', 'ap', 'o', 'cupom', 'de', 'bicicleta', 'e', 'ate', 'agora', 'nada', 'acho', 'que', 'vou', 'desistir']",neutro
208,"1,1828446430688E+018","['arroz', 'com', 'feijao', 'bife', 'e', 'a', 'farinha', 'aqui', 'da', 'bahia', 'eta', 'pobreza', 'gostosa']",neutro
209,"1,18269832258016E+018","['vcs', 'se', 'humilham', 'mt', 'po', 'nao', 'ta', 'respondendo', 'nao', 'tem', 'interesse', 'ue', 'tira', 'o', 'cavalinho', 'da', 'chuva', 'e', 'se', 'valoriza', 'fim']",neutro
210,"1,16212119763677E+018","['lula', 'preso']",direita
211,"1,1592079440908E+018","['supremo', 'acaba', 'de', 'barrar', 'a', 'transferencia', 'arbitraria', 'de', 'lula', 'a', 'desmoralizada', 'republica', 'de', 'curitiba', 'nao', 'esta', 'acima', 'da', 'le']",esquerda
212,"1,1725131882792E+018","['na', 'terra', 'do', 'bang', 'bang']",neutro
213,"1,18279554558639E+018","['vamos', 'continuar', 'defendendo', 'nossos', 'direitos', 'defendendo', 'a', 'amazonia', 'e', 'defendendo', 'a', 'vidapalavras', 'de', 'cacique', 'raoniraoni']",esquerda
214,"1,18320285186834E+018","['vamos', 'con', 'todo', 'segunda', 'etiqueta', 'del', 'dia', 'rasespueblo']",neutro
215,"1,18243465123272E+018","['tudo', 'bem', 'vou', 'cobrar', 'isso', 'ai', 'k']",neutro
216,"1,18427337571322E+018","['francischini', 'pra', 'maria', 'do', 'rosario', 'voce', 'e', 'chata', 'demais', 'k', 'curitiba', 'delegadofrancischini', 'felipefrancischini']",neutro
217,"1,14227376942951E+018",['novafotodoperfil'],neutro
218,"1,18317516846791E+018","['que', 'maneira']",neutro
219,"1,18026139045348E+018","['senhores', 'nao', 'bebam', 'gim', 'na', 'velocidade', 'adolfo', 'se', 'beberem', 'deixem', 'o', 'cel', 'longe', 'pela', 'atencao', 'obgado']",neutro
220,"1,18205101309373E+018","['experiente', 'foi', 'entrevistar', 'o', 'sequestrador', 'da', 'eloa']",neutro
221,"1,1809829393724E+018","['link', 'para', 'divulgacao', 'do', 'pacote', 'anticrime', 'e', 'da', 'campanha', 'publicitaria', 'a', 'campanha', 'foca', 'nas', 'pessoas', 'nos', 'dramas', 'sofridos', 'pelas', 'vi']",direita
222,"1,17987931694923E+018","['day', '2', 'mindlesputa', 'critica', 'social', 'foda', 'talkey', 'inktober', 'inktober2019', 'ink', 'art', 'drawing', 'draw', 'traditionalart', 'nankin', 'ilustration', 'sketchbok', 'sketch', 'arte', 'artwork', 'myart', 'pencil', 'pen', 'penart', 'dailyart']",
223,"8,10577593426702E+017",['melhoresdoanoanita'],
224,"1,17752922574368E+018","['nao', 'sei', 'o', 'q', 'esta', 'pior', 'o', 'stf', 'ou', 'a', 'diretoria', 'do', 'spfc']",
225,"1,18313626805989E+018","['ele', 'nao', 'tem', 'direito', 'ao', 'devido', 'processo', 'legal']",
226,"1,1782966774191E+018",['babaca'],
227,"1,18244680767634E+018","['ao', 'contrario', 'do', 'que', 'diz', 'bolsonaro', 'o', 'brasil', 'durante', 'o', 'governo', 'lula', 'foi', 'varias', 'vezes', 'sondado', 'pelo', 'secretariogeral', 'da', 'ocde', 'para', 'integrala', 'mas', 'nunca', 'quis', 'perder', 'como', 'alias', 'nenhum', 'dos', 'brics', 'o', 'grau', 'de', 'liberdade', 'politica', 'policy', 'space', 'que', 'paises', 'em', 'desenvolvimento', 'detem']",esquerda
228,"1,18284551019081E+018","['esperanca', 'nao', 'do', 'verbo', 'esperar', 'mas', 'do', 'verbo', 'esperancar', 'ja', 'dizia', 'paulo', 'freire']",
229,"1,18302328742261E+018","['eu', 'respondo', 'tao', 'rapido', 'q', 'eu', 'fico', 'puto', 'comigo', 'mesmo']",
230,"1,17732282388445E+018","['so', 'havera', 'democracia', 'no', 'brasil', 'quando', 'se', 'adotarem', 'pelo', 'menos', 'estas', 'medidas', 'o', 'voto', 'distrital', 'puro', 'a', 'instituicao', 'do']",
231,"1,17193235699693E+018","['voce', 'avisou', 'a', 'ele', 'que', 'nao', 'tera', 'mais', 'concurso']",
232,"1,1829789379888E+018","['lula', 'ficou', 'no', '29deg', 'lugar', 'entre', 'os', '301', 'candidatos', 'ao', 'premio', 'nobel', 'da', 'paz', 'eu', 'fico', 'pensando', 'ainda', 'tem', 'mais', 'dois', 'individuos']",
233,"1,18312671791485E+018","['onde', 'esta', 'o', 'macron', 'muito', 'bem', 'colocado', 'parabens']",
234,"1,18405057441901E+018","['como', 'e', 'a', 'historia', 'bolsonaristas', 'de', 'ultima', 'hora', 'serao', 'os', 'desistentes', 'de', 'primeiro', 'minuto', 'esse', 'cara', 'de', 'tubaraomartelo', 'e', 'patetico', 'depois', 'viu', 'que', 'puxar', 'o', 'saco', 'falsamente', 'era', 'um', 'melhor', 'negocio']",esquerda
235,"1,17555319924107E+018","['quem', 'esse', 'merda', 'pensa', 'que', 'e', 'fora', 'witzel', 'canalha']",direita
236,"1,18319768749727E+018","['no', 'paquistao', 'para', 'pregar', 'o', 'evangelho', 'e', 'necessario', 'ter', 'homens', 'armados', 'para', 'garantir', 'a', 'seguranca', 'no', 'culto', 'veja', 'essa', 'colheita']",
237,"1,18320058077435E+018","['como', 'adiciono', 'na', 'lista']",
238,"1,16675928626717E+018","['uma', 'das', 'causas', 'do', 'aumento', 'da', 'ansiedade', 'mundial']",
239,"9,56315025177809E+017","['dica', 'do', 'dia', 'se', 'vc', 'tem', 'aecio45', 'na', 'sua', 'timeline', 'so', 'por', 'acaso', 'la', 'em', '2014', 'nao', 'zomba', 'do', 'coleguinha', 'porque', 'vc', 'ta', 'na', 'merda', 'igual']",esquerda
240,"1,18127094882732E+018","['garoto', 'solteiro', 'lindobunteligente', 'ao', 'enves', 'de', 'esta', 'namo', 'ta', 'no', 'twiter', 'ha', 'para', 'ne']",
241,"1,17974243176131E+018","['nas', 'da', 'dona', 'mariza', 'sim']",
242,"1,18312157827353E+018","['feliz', 'dia', 'das', 'criancas']",
243,"1,16215834349185E+018","['thank', 'you', 'for', 'sharing', 'this', 'awesome', 'photo', 'on', 'for', 'fre']",
244,"1,17195999477174E+018","['no', 'que', 'diz', 'respeito', 'ao', 'empenho', 'ao', 'compromisso', 'ao', 'esforco', 'a', 'dedicacao', 'nao', 'existe', 'meio', 'termo', 'ou', 'voce', 'faz', 'uma', 'coisa', 'bem', 'feita', 'ou', 'nao', 'fazobrigadosena']",
245,"1,18279203766346E+018","['quem', 'sabe', 'a', 'letra', 'inteirinha', 'da', 'superacanta', 'comigo', 'ele', 'ta', 'fazendo', 'de', 'tapete', 'o', 'seu', 'coracaopromete', 'pra', 'mim', 'que', 'dess']",
246,"1,18311405711882E+018","['povo', 'tem', 'que', 'pensar', 'mais', 'no', 'e', 'se', 'fosse', 'comigo', 'eu', 'ia', 'gostar']",
247,"1,18314330732254E+018","['isso', 'e', 'obrigacao', 'dos', 'estados', 'mas', 'o', 'lance', 'e', 'responsabilizar', 'o', 'governo', 'federal', 'ne']",
248,"1,14469638528091E+018","['bonoro', 'ai', 'tu', 'me', 'fode', 'primeiro', 'os', 'judeus', 'agora', 'os', 'japoneses', 'tnc']",esquerda
249,"1,18001436643275E+018","['aye', 'aye']",
250,"1,18235302005676E+018","['10deoctubre', 'con', 'la', 'presencia', 'de', 'raul', 'y', 'diazcanel', 'da', 'inicio', 'la', 'sesion', 'extraordinaria', 'de', 'la', 'asamblea', 'nacional', 'del', 'po']",
251,"1,18031253573773E+018","['eu', 'nao', 'vou', 'criar', 'expectativaeu', 'tambem', 'teorizando', 'a', 'volta', 'da', 'natasha', 'do', 'alem']",
252,"1,18065838801706E+018",['otario'],
253,"1,18295829221526E+018","['como', 'e', 'bom', 'acordar', 'e', 'saber', 'que', 'a', 'maior', 'organizacao', 'criminosa', 'ja', 'formada', 'no', 'pais', 'ja', 'nao', 'governa', 'o', 'brasil']",direita
254,"1,18007474757872E+018","['quando', 'penso', 'q', 'vou', 'dormi', 'de', 'cara', 'eu', 'arrumo', 'um', 'fino', 'me', 'me', 'supero', 'k']",
255,"1,16931082535139E+018","['esperar', '12', 'minutos', 'para', 'que', 'a', 'telefonista', 'pegue', 'o', 'telefone', 'e', 'ela', 'recolocar', 'na', 'espera', 'sem', 'nem', 'falar', 'com', 'voce', 'e', 'um', 'desrespeito', 'incompativel', 'com', 'este', 'orgao']",
256,"1,18274948852552E+018","['por', 'sugestao', 'de', 'damares', 'bolsonaro', 'veta', 'projeto', 'que', 'obriga', 'hospital', 'a', 'comunicar', 'violencia', 'contra', 'a', 'mulher']",esquerda
257,"1,1871428733068E+018","['ucrania', 'quer', 'avioes', 'militares', 'do', 'presidente', 'ucraniano', 'tem', 'interesse', 'em', 'comprar', 'avioes', 'super', 'tucano', 'o', 'ministro', 'de', 'relacoes', 'exteriores', 'avaliou', 'a', 'possibilidade', 'dos', 'ucranianos', 'adquirirem', 'a', 'aeronave', 'kc390', 'cargueiro', 'militar', 'fabricado', 'no', 'brasil']",
258,"1,18208974813284E+018","['onde', 'estavam', 'qdo', 'amargamos', 'a', 'corrupcao', 'da', 'maldita', 'esquerda', 'por', '16', 'anos', 'o', 'presidente', 'tem', 'que', 'ignorar', 'dar', 'o', 'desprezoescolher', 'os', 'jornalistas', 'e', 'emissoras', 'que', 'trabalhem', 'com', 'a', 'vd', 'e', 'excluir', 'os', 'outros', 'das', 'entrevistas']",direita
259,"1,18415996926182E+018","['urgenteao', 'vivo', 'cj', 'pauta', 'pec', 'da', 'prisao', 'em', '2a', 'instanciassistamsomostodosmoro']",
260,"1,18317964764066E+018","['parece', 'q', 'ele', 'esta', 'em', 'campanha', 'politica', 'nunca', 'vi', 'isto', 'antes', 'esse', 'e', 'mito', 'mesmo', 'olha', 'q', 'ja', 'vivi', 'varios', 'presidentes', 'imaturos', 'bolsonaro', 'bosta']",esquerda
261,"1,18309389252E+018","['eis', 'a', 'diferenca', 'de', 'quem', 'ama', 'o', 'que', 'faz', 'ou', 'faz', 'por', 'dinheiro']",
262,"1,18266968353687E+018","['deve', 'ser', 'triste', 'pro', 'eleitor', 'do', 'bozo', 'ver', 'um', 'negro', 'uma', 'mulher', 'e', 'um', 'indigena', 'disputando', 'o', 'nobel', 'da', 'paz', 'ainda', 'mais', 'pq', 'o', 'idolo', 'deles', 'e', 'um', 'bosta', 'que', 'e', 'humilhado', 'por', 'onde', 'passa']",esquerda
263,"1,15234108783241E+018","['bun', 'dinha']",
264,"1,18724080737346E+018","['se', 'vc', 'nao', 'esta', 'encantado', 'com', 'este', 'flamengo', 'torca', 'pra', 'quem', 'vc', 'torcer', 'vc', 'nao', 'gosta', 'de', 'futebol']",
265,"1,18271164475079E+018","['meu', 'nome', 'e', 'eva', 'sofri', 'um', 'assalto', 'com', 'um', 'facao', 'no', 'pescoco', 'no', 'meio', 'da', 'feira', 'sobrevivi', 'desenvolvi', 'uma', 'sindrome', 'do', 'panico', 'q']",
266,"1,18205943547845E+018","['neste', 'domingo', 'frentes', 'e', 'comite', 'convocam', 'ato', 'em', 'defesa', 'de', 'lula', 'neste', 'domingo', '13', 'em', 'sp', 'lula', 'livre']",esquerda
267,"1,13680120270287E+018","['fomos', 'eliminados', 'na', 'vila', 'pelo', 'barcelona', 'do', 'equador', 'na', 'libertadores', 'em', '2017', 'o', 'problema', 'e', 'o', 'time', 'nao', 'o', 'estadio']",
268,"1,1831742710336E+018","['ent', 'eh', 'assim', 'q', 'funciona', 'a', 'pilula', 'do', 'dia', 'seguinte']",
